tex,image_path
\int x(x+\pi )^e dx,images/img_0001913.png
\int \frac{1}{8x^2+bx-1} dx,images/img_0001914.png
\int \sin 9x \sinh 6x dx,images/img_0001915.png
\int \cos -3x \cosh 5x dx,images/img_0001916.png
\int e^{5x} \sinh -1x dx,images/img_0001917.png
\int \frac{1}{-2x+4} dx,images/img_0001918.png
\int \frac{1}{-1x+4} dx,images/img_0001919.png
\int \cos ex \sinh bx dx,images/img_0001920.png
\int e^{bx} \sin -9x dx,images/img_0001921.png
\int \frac{x}{-9x^2+bx+7} dx,images/img_0001922.png
\int \sinh 9x \cosh -7x dx,images/img_0001923.png
\int x^\pi \cos 9x dx,images/img_0001924.png
\int \sqrt{4 x^2 + 4 x + \pi } dx,images/img_0001925.png
\int x e^{-1x} dx,images/img_0001926.png
\int \tan^n -1x dx,images/img_0001927.png
\int \sqrt{x^3(-7x+3)} dx,images/img_0001928.png
\int \tan^7 8x dx,images/img_0001929.png
\int \sinh -6x dx,images/img_0001930.png
\int \sqrt{x^3(ex+\pi )} dx,images/img_0001931.png
\int \frac{1}{(x+a)(x-3)} dx,images/img_0001932.png
\int x^5 \ln x dx,images/img_0001933.png
\int \frac{1}{(x-7)(x-4)} dx,images/img_0001934.png
\int \frac{1}{(x-3)(x+6)} dx,images/img_0001935.png
\int \frac{1}{(x+8)(x+1)} dx,images/img_0001936.png
\int (\pi x+\pi )^{3/2} dx,images/img_0001937.png
\int x^2 e^{x} dx,images/img_0001938.png
\int \tan^2 8x dx,images/img_0001939.png
\int \frac{x}{-6x^2+2x-8} dx,images/img_0001940.png
\int \sinh -2x \cosh -6x dx,images/img_0001941.png
\int \sec^2 -2x dx,images/img_0001942.png
\int \sinh 7x \cosh 7x dx,images/img_0001943.png
\int \frac{x^2}{(-8)^2+x^2} dx,images/img_0001944.png
\int \tan^3 -3x dx,images/img_0001945.png
\int x^6 \cos -7x dx,images/img_0001946.png
\int \frac{1}{\sqrt{2-x}} dx,images/img_0001947.png
\int e^{6x} \tanh -9x dx,images/img_0001948.png
\int \tanh -4x dx,images/img_0001949.png
\int \sqrt{\frac{x}{-2+x}} dx,images/img_0001950.png
\int\sqrt{x^2 + \pi ^2} dx,images/img_0001951.png
\int \frac{1}{-1x-4} dx,images/img_0001952.png
\int \frac{x}{\sqrt{4^2-x^2}} dx,images/img_0001953.png
\int \cos 3x \sinh 7x dx,images/img_0001954.png
\int x^2 e^{-8x^2} {dx},images/img_0001955.png
\int \sin^3 ax dx,images/img_0001956.png
\int \sin^2 1x \cos 5x dx,images/img_0001957.png
\int \frac{x}{\sqrt{x+ 5} } dx,images/img_0001958.png
\int \frac{x^2}{\sqrt{x^2 + (-9)^2}} dx,images/img_0001959.png
\int x \sqrt{-7 x^2 -4x + 7} dx,images/img_0001960.png
\int \frac{1}{e^2+x^2} dx,images/img_0001961.png
\int \frac{x}{\sqrt{x-2} } dx,images/img_0001962.png
\int \tan^e 2x dx,images/img_0001963.png
\int \sinh 5x \cosh 5x dx,images/img_0001964.png
\int x(x+e)^2 dx,images/img_0001965.png
\int \sqrt{x(7x+e)} dx,images/img_0001966.png
\int \sin^2 1x \cos^2 \cdot ex dx,images/img_0001967.png
\int \frac{x}{\sqrt{8x^2-1x-6}} dx,images/img_0001968.png
\int x \sqrt{-1 x^2 + 1x -8} dx,images/img_0001969.png
\int \ln (-4x + 4) dx,images/img_0001970.png
\int x e^{8x} dx,images/img_0001971.png
\int \sqrt{5 x^2 + 8 x -4} dx,images/img_0001972.png
\int x^8 \cos \pi x dx,images/img_0001973.png
\int \frac{x}{-9x^2-8x-1} dx,images/img_0001974.png
\int \cos ax \sinh -8x dx,images/img_0001975.png
\int x \ln (-8x -2) dx,images/img_0001976.png
\int x^3 \cos 5x dx,images/img_0001977.png
\int x e^{-ex^2} {dx},images/img_0001978.png
\int \frac{1}{5x-1} dx,images/img_0001979.png
\int (-7x-6)^{3/2} dx,images/img_0001980.png
\int \cos 4x \sin 6x dx,images/img_0001981.png
\int x \ln (-2x -8) dx,images/img_0001982.png
\int x \ln (-7x + 8) dx,images/img_0001983.png
\int x \sin -3x dx,images/img_0001984.png
\int (6x+9)^{3/2} dx,images/img_0001985.png
\int e^{-6x} \cos \pi x dx,images/img_0001986.png
\int \sinh 5x \cosh -2x dx,images/img_0001987.png
\int x(x-8)^9 dx,images/img_0001988.png
\int (x+2)^e dx,images/img_0001989.png
\int \tan^2 -9x dx,images/img_0001990.png
\int \frac{1}{ex^2-2x+1} dx,images/img_0001991.png
\int \frac{1}{a^2+x^2} dx,images/img_0001992.png
\int x^n e^{-7x} dx,images/img_0001993.png
\int \cos^2 -8x \sin -3x dx,images/img_0001994.png
\int x^2 \sin 7x dx,images/img_0001995.png
\int \cos 8x \cosh -1x dx,images/img_0001996.png
\int\frac{1}{\sqrt{-9x^2-4x-4}} dx,images/img_0001997.png
\int x \sqrt{x^2 + 8^2} dx,images/img_0001998.png
\int \frac{x^3}{(-5)^2+x^2} dx,images/img_0001999.png
\int \cos 9x \sin 5x dx,images/img_0002000.png
\int \sin^2 -7x \cos -5x dx,images/img_0002001.png
\int x \sqrt{2x + 3} dx,images/img_0002002.png
\int e^{-6x} \sin 8x dx,images/img_0002003.png
\int e^{5x} \cosh bx dx,images/img_0002004.png
\int \sin^2 4x \cos 6x dx,images/img_0002005.png
\int \ln ( x^2 - 3^2 ) {dx},images/img_0002006.png
\int \frac{x}{-4x^2-5x+7} dx,images/img_0002007.png
\int \frac{\ln -3x}{x} dx,images/img_0002008.png
\int \frac{x}{\sqrt{x-1} } dx,images/img_0002009.png
\int \sqrt{x^3(ax+9)} dx,images/img_0002010.png
\int \sin -6x dx,images/img_0002011.png
\int \ln ( x^2 + 1^2 ) {dx},images/img_0002012.png
\int (-2x+9)^{3/2} dx,images/img_0002013.png
\int \tan^3 -7x dx,images/img_0002014.png
\int \cos^3 5x dx,images/img_0002015.png
\int\frac{1}{\sqrt{-5x^2+\pi x+c}} dx,images/img_0002016.png
\int x \sqrt{-4 x^2 + 5x -4} dx,images/img_0002017.png
\int e^{+5x^2} dx,images/img_0002018.png
\int x \sqrt{3 x^2 + \pi x + c} dx,images/img_0002019.png
\int \cos 2x \cosh -9x dx,images/img_0002020.png
\int \sqrt{x} e^{-1x} dx,images/img_0002021.png
\int \frac{1}{1x+1} dx,images/img_0002022.png
\int \sin^2 2x \cos bx dx,images/img_0002023.png
\int \frac{x^3}{(-6)^2+x^2} dx,images/img_0002024.png
\int \sqrt{-1 x^2 + 7 x + 3} dx,images/img_0002025.png
\int \ln ( x^2 - 1^2 ) {dx},images/img_0002026.png
\int \ln -4x dx,images/img_0002027.png
\int \frac{x}{\sqrt{3^2-x^2}} dx,images/img_0002028.png
\int (x-1)^e dx,images/img_0002029.png
\int \sqrt{\frac{x}{6+x}} dx,images/img_0002030.png
\int \frac{x}{\sqrt{x-6} } dx,images/img_0002031.png
\int \frac{1}{(x-5)(x+1)} dx,images/img_0002032.png
\int \sqrt{x(-5x-5)} dx,images/img_0002033.png
\int x \sqrt{-9 x^2 + ex + 9} dx,images/img_0002034.png
\int \cos -5x \sinh 8x dx,images/img_0002035.png
\int \ln \left ( \pi x^2 -7x + 1\right) dx,images/img_0002036.png
\int e^{-6x} \cos 2x dx,images/img_0002037.png
\int \ln 4x dx,images/img_0002038.png
\int e^{ax^2} dx,images/img_0002039.png
\int x e^{-3x^2} {dx},images/img_0002040.png
\int u dv,images/img_0002041.png
\int \sqrt{6x+4} dx,images/img_0002042.png
\int e^{7x} \sinh 9x dx,images/img_0002043.png
\int \cos -1x \sin -2x dx,images/img_0002044.png
\int e^{2x} dx,images/img_0002045.png
\int \frac{1}{1^2+x^2} dx,images/img_0002046.png
\int \sin 7x dx,images/img_0002047.png
\int \ln ( x^2 + (-8)^2 ) {dx},images/img_0002048.png
\int \sin^3 -5x dx,images/img_0002049.png
\int x^9 \cos x dx,images/img_0002050.png
\int \sqrt{x} e^{2x} dx,images/img_0002051.png
\int \sin^2 -1x dx,images/img_0002052.png
\int \sqrt{x} e^{-9x} dx,images/img_0002053.png
\int \sqrt{5x-9} dx,images/img_0002054.png
\int \sqrt{x(9x-5)} dx,images/img_0002055.png
\int e^{6x} \sin \pi x dx,images/img_0002056.png
\int x \sqrt{x^2 + \pi ^2} dx,images/img_0002057.png
\int \frac{1}{-7x+1} dx,images/img_0002058.png
\int x(x+9)^2 dx,images/img_0002059.png
\int x^2 \cos 7x dx,images/img_0002060.png
\int x(x+8)^8 dx,images/img_0002061.png
\int \cos \pi x \sinh 8x dx,images/img_0002062.png
\int x e^{-2x} dx,images/img_0002063.png
\int\frac{1}{\sqrt{2x^2-8x+c}} dx,images/img_0002064.png
\int \sin^2 1x \cos^2 1x dx,images/img_0002065.png
\int \cosh -4x dx,images/img_0002066.png
\int \frac{\ln -4x}{x} dx,images/img_0002067.png
\int x \sqrt{4x + 9} dx,images/img_0002068.png
\int \frac{x}{3x^2+1x+7} dx,images/img_0002069.png
\int \frac{x}{1^2+x^2} dx,images/img_0002070.png
\int e^{-2x} \sinh -5x dx,images/img_0002071.png
\int \cos^2 -2x \sin 2x dx,images/img_0002072.png
\int \ln \left ( -2x^2 + 3x -2\right) dx,images/img_0002073.png
\int e^{3x} \tanh 2x dx,images/img_0002074.png
\int \csc^2 5x dx,images/img_0002075.png
\int \sqrt{x(-9x-1)} dx,images/img_0002076.png
\int \cos -5x \cosh -4x dx,images/img_0002077.png
\int \frac{1}{\sqrt{x^2 + (-4)^2}} dx,images/img_0002078.png
\int \sqrt{8x+b} dx,images/img_0002079.png
\int (4x-6)^{3/2} dx,images/img_0002080.png
\int x \ln (4x + 9) dx,images/img_0002081.png
\int \cos -1x \cosh -1x dx,images/img_0002082.png
\int x \sqrt{ex + 1} dx,images/img_0002083.png
\int e^{6x} \sinh ex dx,images/img_0002084.png
\int x(x+9)^\pi dx,images/img_0002085.png
\int x^n e^{-6x} dx,images/img_0002086.png
\int e^{+2x^2} dx,images/img_0002087.png
\int (x+9)^\pi dx,images/img_0002088.png
\int \sinh -5x \cosh 4x dx,images/img_0002089.png
\int \ln \left ( 5x^2 + 2x -2\right) dx,images/img_0002090.png
\int \sqrt{5 x^2 + 5 x -8} dx,images/img_0002091.png
\int \sqrt{4x-2} dx,images/img_0002092.png
\int x e^{4x} dx,images/img_0002093.png
\int \tan -3x dx,images/img_0002094.png
\int \frac{x}{\sqrt{x+ 8} } dx,images/img_0002095.png
\int x \ln \left ( a^2 - \pi ^2 x^2 \right ) dx,images/img_0002096.png
\int \cos^p 3x dx,images/img_0002097.png
\int e^{-8x} \cosh -8x dx,images/img_0002098.png
\int x \sqrt{\pi x -6} dx,images/img_0002099.png
\int e^{-2x} \cos -8x dx,images/img_0002100.png
\int \frac{1}{\pi x^2+7x-2} dx,images/img_0002101.png
\int e^{-5x} \sin 3x dx,images/img_0002102.png
\int \sqrt{x-2} dx,images/img_0002103.png
\int e^{4x} \cos 1x dx,images/img_0002104.png
\int \frac{x}{-7x^2+4x-6} dx,images/img_0002105.png
\int \sqrt{x(-8x+\pi )} dx,images/img_0002106.png
\int \sqrt{-9x+8} dx,images/img_0002107.png
\int \cos^2 7x dx,images/img_0002108.png
\int \sinh -2x \cosh -2x dx,images/img_0002109.png
\int x^2 \sin 6x dx,images/img_0002110.png
\int \frac{x}{\sqrt{(-1)^2-x^2}} dx,images/img_0002111.png
\int x \sqrt{-3 x^2 + \pi x -2} dx,images/img_0002112.png
\int \sin^2 9x \cos 3x dx,images/img_0002113.png
\int x \ln \left ( 7^2 - 2^2 x^2 \right ) dx,images/img_0002114.png
\int \ln (5x + e) dx,images/img_0002115.png
\int x^2 \cos 5x dx,images/img_0002116.png
\int \frac{x}{9^2+x^2} dx,images/img_0002117.png
\int \frac{x}{\sqrt{x^2+ (-2)^2}} dx,images/img_0002118.png
\int \frac{x}{\sqrt{(-8)^2-x^2}} dx,images/img_0002119.png
\int \sinh -8x \cosh 5x dx,images/img_0002120.png
\int \sinh 5x \cosh bx dx,images/img_0002121.png
\int \sin^n 5x dx,images/img_0002122.png
\int \sin -8x \sinh -1x dx,images/img_0002123.png
\int \cos^2 4x \sin 4x dx,images/img_0002124.png
\int \frac{1}{\sqrt{1^2 - x^2}} dx,images/img_0002125.png
\int \frac{1}{\sqrt{-4-x}} dx,images/img_0002126.png
\int x(x+2)^6 dx,images/img_0002127.png
\int \ln \left ( -7x^2 + 2x + 7\right) dx,images/img_0002128.png
\int e^{-8x} \cos 7x dx,images/img_0002129.png
\int \cosh -8x dx,images/img_0002130.png
\int e^{-4x^2} dx,images/img_0002131.png
\int \frac{1}{\sqrt{-5-x}} dx,images/img_0002132.png
\int \ln ( x^2 + e^2 ) {dx},images/img_0002133.png
\int \cos^2 5x \sin \pi x dx,images/img_0002134.png
\int e^{ax} \sinh 3x dx,images/img_0002135.png
\int\frac{1}{\sqrt{ex^2+4x-2}} dx,images/img_0002136.png
\int \sin -4x \cosh 2x dx,images/img_0002137.png
\int \cos^3 \pi x dx,images/img_0002138.png
\int \sin -9x \sinh -7x dx,images/img_0002139.png
\int \frac{1}{-6x^2+3x+c} dx,images/img_0002140.png
\int\frac{1}{\sqrt{-2x^2-1x+\pi }} dx,images/img_0002141.png
\int \frac{1}{9x+e} dx,images/img_0002142.png
\int \sin 9x \cosh 8x dx,images/img_0002143.png
\int x \ln \left ( (-8)^2 - (-6)^2 x^2 \right ) dx,images/img_0002144.png
\int e^{\pi x} \sin -7x dx,images/img_0002145.png
\int x \sqrt{4 x^2 + ex + 9} dx,images/img_0002146.png
\int x e^x \sin x dx,images/img_0002147.png
\int x^2 \sin -9x dx,images/img_0002148.png
\int e^{-6x^2} dx,images/img_0002149.png
\int \tan^2 -4x dx,images/img_0002150.png
\int \sqrt{x+6} dx,images/img_0002151.png
\int \tanh 4x dx,images/img_0002152.png
\int x^n \cos 7x dx,images/img_0002153.png
\int x(x-9)^3 dx,images/img_0002154.png
\int \sinh 5x \cosh -1x dx,images/img_0002155.png
\int e^{-4x} \cosh -9x dx,images/img_0002156.png
\int \sin 6x \cosh -1x dx,images/img_0002157.png
\int \sqrt{3 x^2 -8 x + \pi } dx,images/img_0002158.png
\int x^3 \cos 9x dx,images/img_0002159.png
\int \sinh -6x \cosh -3x dx,images/img_0002160.png
\int \ln \left ( -4x^2 -3x -8\right) dx,images/img_0002161.png
\int x \cos -8x dx,images/img_0002162.png
\int x^2 \sin 8x dx,images/img_0002163.png
\int \sin^3 6x dx,images/img_0002164.png
\int e^{8x} \sinh -5x dx,images/img_0002165.png
\int x \ln \left ( (-3)^2 - 6^2 x^2 \right ) dx,images/img_0002166.png
\int e^{8x} \tanh -8x dx,images/img_0002167.png
\int \sqrt{x^3(-3x-7)} dx,images/img_0002168.png
\int \cos 3x \sinh -7x dx,images/img_0002169.png
\int \cos^2 6x \sin 6x dx,images/img_0002170.png
\int (1x+e)^{3/2} dx,images/img_0002171.png
\int \sec^2 -3x dx,images/img_0002172.png
\int \cosh 7x dx,images/img_0002173.png
\int e^{-3x} \sin -3x dx,images/img_0002174.png
\int x \ln (-6x + 5) dx,images/img_0002175.png
\int e^{3x} \sinh -1x dx,images/img_0002176.png
\int \sinh -7x \cosh -7x dx,images/img_0002177.png
\int \frac{x^2}{\sqrt{x^2 + (-3)^2}} dx,images/img_0002178.png
\int x^2 e^{-7x^2} {dx},images/img_0002179.png
\int \cosh 9x dx,images/img_0002180.png
\int \sqrt{\frac{x}{-1+x}} dx,images/img_0002181.png
\int \sinh -8x \cosh 9x dx,images/img_0002182.png
\int \frac{x}{7x^2+9x-6} dx,images/img_0002183.png
\int\frac{1}{\sqrt{5x^2-8x-1}} dx,images/img_0002184.png
\int \cos 8x dx,images/img_0002185.png
\int \tan -6x dx,images/img_0002186.png
\int \frac{x^3}{8^2+x^2} dx,images/img_0002187.png
\int \ln (ex + 3) dx,images/img_0002188.png
\int \cos^p 1x dx,images/img_0002189.png
\int \sec^2 7x dx,images/img_0002190.png
\int \frac{x}{-6x^2+\pi x+\pi } dx,images/img_0002191.png
\int \cos ax dx,images/img_0002192.png
\int (x+a)^7 dx,images/img_0002193.png
\int \frac{1}{(x+2)(x-7)} dx,images/img_0002194.png
\int \cos -2x \sin 8x dx,images/img_0002195.png
\int x \sqrt{9 x^2 + 1x -3} dx,images/img_0002196.png
\int x(x-7)^8 dx,images/img_0002197.png
\int \ln (-3x + e) dx,images/img_0002198.png
\int \cos 7x \sin -3x dx,images/img_0002199.png
\int e^{+6x^2} dx,images/img_0002200.png
\int \frac{x^2}{(-5)^2+x^2} dx,images/img_0002201.png
\int \cos^p 4x dx,images/img_0002202.png
\int \frac{1}{-5x+7} dx,images/img_0002203.png
\int x \sqrt{-8x -9} dx,images/img_0002204.png
\int e^{ax} \cosh 2x dx,images/img_0002205.png
\int \frac{1}{(x+8)^2} dx,images/img_0002206.png
\int\frac{1}{\sqrt{-5x^2+\pi x-5}} dx,images/img_0002207.png
\int x(x+2)^8 dx,images/img_0002208.png
\int (5x+7)^{3/2} dx,images/img_0002209.png
\int \sin^3 7x dx,images/img_0002210.png
\int \frac{x}{2^2+x^2} dx,images/img_0002211.png
\int \sqrt{2 x^2 -6 x + 5} dx,images/img_0002212.png
\int \tan^3 6x dx,images/img_0002213.png
\int e^{-8x} \cosh 7x dx,images/img_0002214.png
\int \sqrt{\pi x^2 + 3 x -8} dx,images/img_0002215.png
\int \ln (6x -2) dx,images/img_0002216.png
\int \tan^9 -6x dx,images/img_0002217.png
\int \ln \left ( 7x^2 -5x + \pi \right) dx,images/img_0002218.png
\int e^{9x} \sinh -3x dx,images/img_0002219.png
\int \cos^p -8x dx,images/img_0002220.png
\int \frac{x}{\sqrt{\pi ^2-x^2}} dx,images/img_0002221.png
\int x^5 \cos -5x dx,images/img_0002222.png
\int \tan 9x dx,images/img_0002223.png
\int x\sqrt{x-4} dx,images/img_0002224.png
\int \frac{1}{8x^2-4x-4} dx,images/img_0002225.png
\int \frac{x^2}{3^2+x^2} dx,images/img_0002226.png
\int \sinh 5x dx,images/img_0002227.png
\int \cos^3 -4x dx,images/img_0002228.png
\int \sin^2 2x \cos -4x dx,images/img_0002229.png
\int x \sin \pi x dx,images/img_0002230.png
\int \tan -1x dx,images/img_0002231.png
\int \cos 9x \cosh -4x dx,images/img_0002232.png
\int x \sqrt{6x -9} dx,images/img_0002233.png
\int \sin^2 -5x \cos^2 4x dx,images/img_0002234.png
\int \sin^2 \pi x dx,images/img_0002235.png
\int \sqrt{x-\pi } dx,images/img_0002236.png
\int \frac{1}{\sqrt{7^2 - x^2}} dx,images/img_0002237.png
\int \frac{\ln 8x}{x} dx,images/img_0002238.png
\int \frac{1}{-2x^2+8x-8} dx,images/img_0002239.png
\int \frac{x}{2x^2-7x+9} dx,images/img_0002240.png
\int \frac{x}{\sqrt{(-5)^2-x^2}} dx,images/img_0002241.png
\int \csc^2 1x dx,images/img_0002242.png
\int \tan^3 2x dx,images/img_0002243.png
\int (9x+4)^{3/2} dx,images/img_0002244.png
\int x \sqrt{\pi x + 2} dx,images/img_0002245.png
\int \sqrt{x^3(2x+9)} dx,images/img_0002246.png
\int \sinh -3x \cosh -3x dx,images/img_0002247.png
\int \sin -9x \sinh 3x dx,images/img_0002248.png
\int \frac{1}{9^2+x^2} dx,images/img_0002249.png
\int \frac{1}{-3x^2-8x+4} dx,images/img_0002250.png
\int \sin^2 -9x \cos^2 2x dx,images/img_0002251.png
\int \cos^2 \pi x dx,images/img_0002252.png
\int \frac{\ln 7x}{x} dx,images/img_0002253.png
\int x \sqrt{a x^2 + 1x + 1} dx,images/img_0002254.png
\int x e^{-5x} dx,images/img_0002255.png
\int \sinh \pi x \cosh -4x dx,images/img_0002256.png
\int \frac{x}{(x+8)^2} dx,images/img_0002257.png
\int \sinh 6x \cosh -9x dx,images/img_0002258.png
\int \tan^8 6x dx,images/img_0002259.png
\int x^5 \sin x dx,images/img_0002260.png
\int \cos -3x \sinh 5x dx,images/img_0002261.png
\int \ln \pi x dx,images/img_0002262.png
\int e^{-1x} \tanh ex dx,images/img_0002263.png
\int e^{1x^2} dx,images/img_0002264.png
\int \sin 9x \sinh \pi x dx,images/img_0002265.png
\int x^e dx,images/img_0002266.png
\int e^{5x} \cos ex dx,images/img_0002267.png
\int \sinh 2x dx,images/img_0002268.png
\int \sqrt{\frac{x}{a-x}} dx,images/img_0002269.png
\int \sin 8x \sinh -8x dx,images/img_0002270.png
\int e^{7x} \sin 7x dx,images/img_0002271.png
\int \frac{x}{\pi x^2-5x+8} dx,images/img_0002272.png
\int \frac{1}{\sqrt{x^2 + \pi ^2}} dx,images/img_0002273.png
\int \sqrt{-5x-2} dx,images/img_0002274.png
\int x \ln (-8x + 8) dx,images/img_0002275.png
\int \csc^nx \cot x dx,images/img_0002276.png
\int \sqrt{x(\pi x+\pi )} dx,images/img_0002277.png
\int x \tan^2 x dx,images/img_0002278.png
\int \sqrt{x^3(1x-4)} dx,images/img_0002279.png
\int \sqrt{\frac{x}{1+x}} dx,images/img_0002280.png
\int \csc^2 -8x dx,images/img_0002281.png
\int x(x+8)^7 dx,images/img_0002282.png
\int \sin^2 \pi x \cos^2 2x dx,images/img_0002283.png
\int \sinh 5x \cosh -5x dx,images/img_0002284.png
\int \sqrt{x(-1x+7)} dx,images/img_0002285.png
\int \ln ( x^2 + (-2)^2 ) {dx},images/img_0002286.png
\int \frac{1}{(x-8)(x-9)} dx,images/img_0002287.png
\int \sqrt{4x+4} dx,images/img_0002288.png
\int \cos 7x \sin 8x dx,images/img_0002289.png
\int x \sqrt{8 x^2 + 9x + 5} dx,images/img_0002290.png
\int x(x+3)^5 dx,images/img_0002291.png
\int \frac{1}{(x-7)(x+b)} dx,images/img_0002292.png
\int \frac{x^3}{e^2+x^2} dx,images/img_0002293.png
\int \frac{1}{\sqrt{2^2 - x^2}} dx,images/img_0002294.png
\int \sin^2 -7x \cos^2 8x dx,images/img_0002295.png
\int \frac{1}{(x+4)^2} dx,images/img_0002296.png
\int \sin^2 8x \cos^2 8x dx,images/img_0002297.png
\int \sin -5x dx,images/img_0002298.png
\int \sin^3 -1x dx,images/img_0002299.png
\int \sin^2 -1x \cos^2 6x dx,images/img_0002300.png
\int \frac{1}{\pi x^2-4x-5} dx,images/img_0002301.png
\int \cos -2x \cosh -1x dx,images/img_0002302.png
\int \sin^2 \pi x \cos 3x dx,images/img_0002303.png
\int \cosh -2x dx,images/img_0002304.png
\int \sin^2 -2x \cos^2 1x dx,images/img_0002305.png
\int \sqrt{\frac{x}{3-x}} dx,images/img_0002306.png
\int \cos^p -4x dx,images/img_0002307.png
\int \frac{x}{\sqrt{x+ a} } dx,images/img_0002308.png
\int \ln \left ( -1x^2 + 1x + 1\right) dx,images/img_0002309.png
\int e^{ax} \sinh 8x dx,images/img_0002310.png
\int \sec^6 x \tan x dx,images/img_0002311.png
\int x \sin -9x dx,images/img_0002312.png
\int x \ln (1x + 6) dx,images/img_0002313.png
\int \frac{x^2}{7^2+x^2} dx,images/img_0002314.png
\int \tan -9x dx,images/img_0002315.png
\int \frac{1}{(-7)^2+x^2} dx,images/img_0002316.png
\int x^2 \cos -7x dx,images/img_0002317.png
\int \sin^2 -9x dx,images/img_0002318.png
\int \ln ( x^2 - a^2 ) {dx},images/img_0002319.png
\int (x+5)^e dx,images/img_0002320.png
\int \frac{1}{-6x^2-7x-2} dx,images/img_0002321.png
\int \frac{1}{-8x^2+1x-5} dx,images/img_0002322.png
\int \sin 9x \cosh 9x dx,images/img_0002323.png
\int \ln -2x dx,images/img_0002324.png
\int \frac{x^2}{\sqrt{x^2 + (-1)^2}} dx,images/img_0002325.png
\int \sqrt{x(9x+2)} dx,images/img_0002326.png
\int e^{\pi x} \sin -9x dx,images/img_0002327.png
\int \sinh 6x \cosh 7x dx,images/img_0002328.png
\int x(x+5)^6 dx,images/img_0002329.png
\int x(x-4)^5 dx,images/img_0002330.png
\int \frac{x}{\sqrt{(-4)^2-x^2}} dx,images/img_0002331.png
\int x \cos^2 x dx,images/img_0002332.png
\int x^n dx,images/img_0002333.png
\int x^2 e^{3x} dx,images/img_0002334.png
\int \frac{1}{\sqrt{(-8)^2 - x^2}} dx,images/img_0002335.png
\int x(x+6)^7 dx,images/img_0002336.png
\int e^{8x} \sinh 5x dx,images/img_0002337.png
\int \frac{1}{-8x^2+9x-9} dx,images/img_0002338.png
\int \sqrt{2 x^2 -4 x -3} dx,images/img_0002339.png
\int e^{9x} \cosh -4x dx,images/img_0002340.png
\int \frac{1}{(x-1)(x-1)} dx,images/img_0002341.png
\int \csc^\pi x \cot x dx,images/img_0002342.png
\int x^\pi \cos 7x dx,images/img_0002343.png
\int\frac{dx}{((-2)^2+x^2)^{3/2}},images/img_0002344.png
\int \frac{1}{ex^2+6x+1} dx,images/img_0002345.png
\int \sqrt{x(-8x-5)} dx,images/img_0002346.png
\int \sin 4x \sinh -8x dx,images/img_0002347.png
\int \frac{1}{-9x+b} dx,images/img_0002348.png
\int \sqrt{1 x^2 + 1 x -9} dx,images/img_0002349.png
\int \sin^3 1x dx,images/img_0002350.png
\int x \ln \left ( (-2)^2 - (-5)^2 x^2 \right ) dx,images/img_0002351.png
\int e^{-9x} dx,images/img_0002352.png
\int\frac{1}{\sqrt{ax^2-3x+e}} dx,images/img_0002353.png
\int \sin 2x dx,images/img_0002354.png
\int \tan^3 \cdot ex dx,images/img_0002355.png
\int e^{8x} \cos 7x dx,images/img_0002356.png
\int e^{5x} \cosh -5x dx,images/img_0002357.png
\int x e^{-3x} dx,images/img_0002358.png
\int \cos 2x \sinh -5x dx,images/img_0002359.png
\int \sin^2 -3x dx,images/img_0002360.png
\int x \ln (7x -7) dx,images/img_0002361.png
\int \frac{x^2}{2^2+x^2} dx,images/img_0002362.png
\int e^{-9x} \cosh -7x dx,images/img_0002363.png
\int \sin^2 -7x \cos^2 -1x dx,images/img_0002364.png
\int \frac{1}{5^2+x^2} dx,images/img_0002365.png
\int \frac{x}{\sqrt{\pi x^2+ex+2}} dx,images/img_0002366.png
\int \csc^4x \cot x dx,images/img_0002367.png
\int e^{1x} \cos -3x dx,images/img_0002368.png
\int \csc^3 x dx,images/img_0002369.png
\int \cos^2 -4x \sin 1x dx,images/img_0002370.png
\int \sqrt{\pi x^2 + 8 x + 1} dx,images/img_0002371.png
\int \sin^2 \pi x \cos -2x dx,images/img_0002372.png
\int \frac{1}{\sqrt{x-7}} dx,images/img_0002373.png
\int e^{-2x} dx,images/img_0002374.png
\int x e^{-7x^2} {dx},images/img_0002375.png
\int \sin^3 4x dx,images/img_0002376.png
\int \sinh -5x \cosh 3x dx,images/img_0002377.png
\int e^{-1x} \sinh 5x dx,images/img_0002378.png
\int x \sqrt{ax + 8} dx,images/img_0002379.png
\int \sin^2 9x \cos^2 9x dx,images/img_0002380.png
\int e^{3x} dx,images/img_0002381.png
\int \frac{1}{ax^2+2x+1} dx,images/img_0002382.png
\int e^{-5x} \cos -4x dx,images/img_0002383.png
\int \cos 3x \sinh -2x dx,images/img_0002384.png
\int \sinh -1x dx,images/img_0002385.png
\int \cos -6x \sinh 5x dx,images/img_0002386.png
\int\frac{1}{\sqrt{-1x^2+3x+4}} dx,images/img_0002387.png
\int x \sqrt{7x -6} dx,images/img_0002388.png
\int \cos 7x \sinh 6x dx,images/img_0002389.png
\int \frac{x}{-7x^2-7x+c} dx,images/img_0002390.png
\int x^2 \sin -1x dx,images/img_0002391.png
\int e^{ex} \cos -9x dx,images/img_0002392.png
\int x^n \ln x dx,images/img_0002393.png
\int (-4x+2)^{3/2} dx,images/img_0002394.png
\int \cos^2 1x dx,images/img_0002395.png
\int \sin -7x \sinh -2x dx,images/img_0002396.png
